Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A249,11420879923105038,12/1/20,20003149,Q,1,A249,98.94,67.75,14.84,46.54,8.93,6.37,,,
A250,11395814651670602,12/1/20,20024695,D,1,A250,23.1,72.81,2.77,11.52,58.52,58.52,,,
A251,11108531661962634,12/1/20,20024712,L,4,A251,36.58,35.8,5.49,23.32,6.99,6.99,,,
A252,11453470614369018,12/1/20,20024702,C,1,A252,58.54,59.71,8.78,42.2,8.73,8.73,,,
A253,11496359994772249,12/1/20,20003145,Q,1,A253,18.72,18.29,2.81,9.11,8.98,6.37,,,
A254,11247958459794634,12/1/20,20003145,Q,1,A254,36.54,29.45,5.48,17.06,8.93,6.91,,,
A255,11364633388461819,12/1/20,20024703,L,1,A255,26.56,26.09,3.98,15.12,6.99,6.99,,,
A256,11440233723493003,12/1/20,20003268,Q,1,A256,98.94,68.21,14.84,46.54,8.98,6.83,,,
A257,11484642819360226,12/1/20,0462-11-,G,1,A257,163.31,171.11,24.5,134.62,11.99,11.99,,,
A258,11474553833455463,12/1/20,20024697,J,1,A258,54.97,51.08,8.25,33.45,9.38,9.38,,,
A259,11101798354345030,12/1/20,20003145,Q,1,A259,38.67,42.27,5.8,27.66,8.81,8.81,,,
A260,11325688772301031,12/1/20,20003145,Q,2,A260,39.5,24.29,5.92,12,8.98,6.37,,,
A261,11379051436996204,12/1/20,20024698,J,1,A261,88.59,90.37,13.29,68.19,8.89,8.89,,,
A262,11454366740499441,12/1/20,20003146,Q,2,A262,197.88,132,29.68,93.08,9.93,9.24,,,
A263,11448913131504225,12/1/20,20003145,Q,1,A263,98.94,69.78,14.84,46.54,8.98,8.4,,,
A264,11437785994353040,12/1/20,20024704,C,1,A264,15.61,15.37,2.34,2.86,10.17,10.17,,,
A265,11329871853285065,12/1/20,20024705,L,1,A265,23.71,24.19,3.56,14.88,5.75,5.75,,,
A266,11235799452803429,12/1/20,20003149,Q,1,A266,23.88,24.16,3.58,14.21,8.98,6.37,,,
A267,11384530131147463,12/1/20,20003146,Q,6,A267,47.15,40.07,7.07,17.82,9.3,15.18,,,
A268,11486363911109017,12/1/20,20024706,L,4,A268,26.77,26.61,4.02,16.84,5.75,5.75,,,
A269,11489049697369830,12/1/20,20003144,O,1,A269,10.94,15.03,1.64,4.41,8.98,8.98,,,
A270,11418077717461805,12/1/20,20003147,Q,1,A270,19.33,21.43,2.9,10.32,8.98,8.21,,,
A271,11246693463425060,12/1/20,20003145,Q,1,A271,95,97.41,14.25,73,9.46,10.16,,,
A272,11289565632076247,12/1/20,20024707,L,4,A272,14.25,12.93,1.14,4.8,6.99,6.99,,,
A273,11380069080440232,12/1/20,20003146,Q,1,A273,9.26,10.42,1.39,2.66,8.98,6.37,,,
A274,11382978920663428,12/1/20,20003146,Q,1,A274,8.62,10.67,1.29,3.01,8.98,6.37,,,
A275,11172664640281825,12/1/20,20024708,L,1,A275,10.03,10.23,1.5,3.98,4.75,4.75,,,
A276,11305416411580218,12/1/20,20003146,Q,8,A276,25.01,227.01,3.75,212.88,8.98,10.38,,,
A277,11165241739118617,12/1/20,20024709,C,1,A277,32.25,31.96,4.84,17.52,9.6,9.6,,,
A278,11251563317413054,12/1/20,20003149,O,1,A278,12.44,13.32,1,3.34,8.98,8.98,,,
A279,11191626635545055,12/1/20,20003150,Q,6,A279,26.61,28.36,3.99,18,8.81,6.37,,,
A280,11358504052803422,12/1/20,20003149,Q,1,A280,22.08,21.45,3.31,10.2,7.77,7.94,,,
A281,11114378948793053,12/1/20,20024716,L,1,A281,16.23,16.55,2.43,7.13,6.99,6.99,,,
A282,11112303474700201,12/1/20,20003150,O,1,A282,11.56,14.34,0.92,4.44,8.98,8.98,,,
A283,11283086899657829,12/1/20,20003149,O,1,A283,20.81,19.75,3.12,7.17,9.46,9.46,,,
A284,11245083265801047,12/1/20,20025445,L,2,A284,33.34,21.99,5,12.24,4.75,4.75,,,
A285,11444346859297806,12/1/20,20003150,Q,1,A285,11.86,11.04,1.78,2.89,8.98,6.37,,,
A286,11170454085219454,12/1/20,20003150,Q,1,A286,18.72,18.29,2.81,9.11,8.98,6.37,,,
A287,11200323465306640,12/1/20,20003150,Q,1,A287,66.55,48.17,9.98,27.07,9.3,11.12,,,
A288,11120272098781056,12/1/20,20025444,L,4,A288,49.08,49.67,7.36,36.56,5.75,5.75,,,
A289,11312040636145816,12/1/20,20003149,O,1,A289,18.99,23.22,2.89,11.35,8.98,8.98,,,
A290,11223474079957001,12/1/20,20003151,O,1,A290,10.79,13.18,0.86,2.59,9.73,9.73,,,
A291,11133285136746650,12/1/20,20024718,L,1,A291,11.53,12.79,1.73,4.07,6.99,6.99,,,
A292,11204527825273821,12/1/20,20024719,L,12,A292,49.7,48.22,7.46,30.77,9.99,9.99,,,
A293,11245453504913809,12/1/20,20003151,P,3,A293,23.11,26.49,3.47,13.56,9.46,9.46,,,
A294,11233894663834608,12/1/20,20024717,L,1,A294,32.19,31.31,4.83,21.73,4.75,4.75,,,
A295,11236899661641843,12/1/20,20025443,L,1,A295,13.3,11.85,2,5.1,4.75,4.75,,,
A296,11396811506525065,12/1/20,20003151,Q,1,A296,14.08,27.58,1.13,20.08,8.98,6.37,,,
A297,11398627553863440,12/1/20,0494-11-,G,1,A297,39.87,40.67,3.19,26.28,11.2,11.2,,,
A298,11484561705876269,12/1/20,20003152,Q,1,A298,19.75,16.9,2.96,6,8.14,7.94,,,
A299,11294064596724236,12/1/20,20003152,Q,5,A299,45.55,31.39,3.65,19.8,8.98,7.94,,,
A300,11257204630933019,12/1/20,20024714,J,1,A300,60.75,57.04,5.01,41.13,10.9,10.9,,,
A301,11244181643818650,12/1/20,20024725,L,2,A301,21.34,20.79,3.2,12.84,4.75,4.75,,,
A302,11448663355873012,12/1/20,20024726,L,1,A302,8.53,8.66,0.68,3.23,4.75,4.75,,,
A303,11488912545471428,12/1/20,20024715,J,1,A303,55.55,54.27,4.44,41.35,8.48,8.48,,,
A304,11341427472428263,12/1/20,20024720,L,1,A304,16.69,17.02,2.5,8.77,5.75,5.75,,,
A305,11203257111493835,12/1/20,20024727,L,12,A305,34.17,34.01,5.13,21.38,7.5,7.5,,,
A306,11425485214053868,12/1/20,20024721,J,1,A306,421.39,423.9,33.71,380.81,9.38,9.38,,,
A307,11381792800710658,12/1/20,20003152,Q,2,A307,13.41,14.52,2.01,6.14,8.98,6.37,,,
A308,11208340796976226,12/1/20,20003153,Q,1,A308,98.94,67.75,14.84,46.54,8.98,6.37,,,
A309,11316880805911448,12/1/20,20024722,L,2,A309,18.39,18.49,2.76,9.98,5.75,5.75,,,
A310,11281372680137013,12/1/20,20024724,L,1,A310,13.93,13.82,2.09,5.98,5.75,5.75,,,
A311,11496167422807432,12/1/20,20003151,Q,1,A311,9.42,9.91,0.75,2.79,8.98,6.37,,,
A312,11301193191225865,12/1/20,20024723,L,1,A312,12.59,12.6,1.89,5.96,4.75,4.75,,,
A313,11239613734498649,12/1/20,20003152,Q,1,A313,49.99,38.5,7.5,24.5,8.98,6.5,,,
A314,11394845473692233,12/1/20,20024728,J,1,A314,79.65,76.94,11.95,56.1,8.89,8.89,,,
A315,11341115796930659,12/1/20,20024730,L,2,A315,20.05,20.46,3.01,11.7,5.75,5.75,,,
A316,11318729596358626,12/1/20,20003152,Q,2,A316,190,185.88,28.5,146,8.98,11.38,,,
A317,11104015394856216,12/1/20,20003153,Q,1,A317,10.46,12.11,1.57,4.17,7.77,6.37,,,
A318,11360423107269027,12/1/20,20024731,L,2,A318,20.36,20.66,3.05,11.86,5.75,5.75,,,
A319,11178218404233828,12/1/20,20024732,L,1,A319,16.51,15.87,2.48,7.64,5.75,5.75,,,
A320,11438418910866627,12/1/20,20024733,L,4,A320,128.76,111.99,19.32,86.92,5.75,5.75,,,
A321,11172631330511435,12/1/20,0626-11-,G,1,A321,605.98,612.05,90.9,495.15,26,26,,,
A322,11481167450747461,12/1/20,20024729,J,1,A322,55.13,54.24,4.41,41.35,8.48,8.48,,,
A323,11415164330356249,12/1/20,20024734,L,4,A323,15.69,14.14,2.35,4.8,6.99,6.99,,,
A324,11274878249061001,12/1/20,20003153,Q,4,A324,26.99,26.23,4.05,11.88,8.98,10.3,,,
A325,11179895711487413,12/1/20,20003154,Q,3,A325,24.06,27.65,3.61,17.67,8.98,6.37,,,
A326,11127995499124254,12/1/20,20024735,L,1,A326,18.27,18.5,2.74,11.01,4.75,4.75,,,
A327,11384868314673818,12/1/20,20024736,L,48,A327,161.96,117.51,24.28,83.24,9.99,9.99,,,
A328,11286345659761004,12/1/20,20024740,L,1,A328,11.28,11.51,1.69,5.07,4.75,4.75,,,
A329,11174866370123450,12/1/20,0627-11-,G,1,A329,159.18,170.49,23.88,134.62,11.99,11.99,,,
A330,11477685643778609,12/1/20,20003154,Q,1,A330,22.46,18.85,3.37,9.11,8.98,6.37,,,
A331,11250640174742660,12/1/20,0628-11-,G,1,A331,141.45,142.65,11.32,119.83,11.5,11.5,,,
A332,11437665888985009,12/1/20,20003154,Q,1,A332,13.24,15.4,1.99,7.04,8.98,6.37,,,
A333,11383022733605802,12/1/20,20025284,L,1,A333,32.19,31.31,4.83,21.73,4.75,4.75,,,
A334,11485220514933002,12/1/20,20003154,Q,1,A334,49.99,39.67,7.5,24.5,8.98,7.67,,,
A335,11273980115241843,12/1/20,20003155,Q,1,A335,66.54,44.6,9.98,27.07,8.98,7.55,,,
A336,11212169991498611,12/1/20,20003245,Q,1,A336,19.75,15.33,2.96,6,7.77,6.37,,,
A337,11223844266581815,12/1/20,0771-11-,G,1,A337,141.45,142.65,11.32,119.83,11.5,11.5,,,
A338,11468140635025061,12/1/20,0773-11-,G,1,A338,141.45,142.65,11.32,119.83,11.5,11.5,,,
A339,11261944392781863,12/1/20,0770-11-,G,1,A339,141.45,142.65,11.32,119.83,11.5,11.5,,,
A340,11181258822232216,12/1/20,20003155,Q,1,A340,98.94,67.9,14.84,46.54,8.98,6.52,,,
A341,11432766601425813,12/1/20,20003155,Q,1,A341,18.18,30.09,2.73,20.99,8.98,6.37,,,
A342,11323661930345844,12/1/20,20003155,P,1,A342,18.15,17.16,2.72,5.46,8.98,8.98,,,
A343,11195364725041003,12/1/20,0774-11-,G,1,A343,141.45,142.92,11.59,119.83,11.5,11.5,,,
A344,11105677329316210,12/1/20,20024746,L,1,A344,18.31,18.51,2.75,11.01,4.75,4.75,,,
A345,11267122540809056,12/1/20,0775-11-,G,1,A345,141.45,142.65,11.32,119.83,11.5,11.5,,,
A346,11153180818407427,12/1/20,20025814,L,1,A346,50.18,50.19,7.53,35.67,6.99,6.99,,,
A347,11279979704374667,12/1/20,20024747,L,1,A347,12.07,11.66,1.81,5.1,4.75,4.75,,,
A348,11462952767244221,12/1/20,20024748,L,1,A348,32.19,31.31,4.83,21.73,4.75,4.75,,,
A349,11177209738412255,12/1/20,20024749,D,4,A349,136.84,143.84,16.44,68.88,58.52,58.52,,,
A350,11109350128925863,12/1/20,20024750,D,1,A350,34.21,79.85,4.11,17.22,58.52,58.52,,,
A351,11325752337195406,12/1/20,20024751,D,1,A351,34.21,79.85,4.11,17.22,58.52,58.52,,,
A352,11241607577020264,12/1/20,20024752,I,1,A352,108.7,111.21,8.7,82.99,17.19,17.52,,,
A353,11230969589977835,12/1/20,20003157,Q,1,A353,12.7,12.53,1.91,4.25,8.98,6.37,,,
A354,11416901233789848,12/1/20,0780-11-,G,1,A354,141.44,143.65,11.32,120.83,11.5,11.5,,,
A355,11363601808661817,12/1/20,20003156,O,1,A355,24.28,24.59,3.64,11.97,8.98,8.98,,,
A356,11280876453920217,12/1/20,20025859,L,2,A356,18.39,18.49,2.76,9.98,5.75,5.75,,,
A357,11403378280371443,12/1/20,20003157,Q,1,A357,49.99,38.37,7.5,24.5,8.51,6.37,,,
A358,11391945639803404,12/1/20,20024754,J,1,A358,54.77,55.6,8.22,38.83,8.55,8.55,,,
A359,11293232220953807,12/1/20,20003157,Q,1,A359,109,107.9,16.35,82.57,8.98,8.98,,,
A360,11192089464589053,12/1/20,0787-11-,G,1,A360,143.86,143.84,11.51,120.83,11.5,11.5,,,
A361,11138323581945005,12/1/20,20003157,Q,1,A361,98.94,69.32,14.84,46.54,8.93,7.94,,,
A362,11355260639225020,12/1/20,20024756,L,1,A362,23.63,15.68,3.54,4.15,7.99,7.99,,,
A363,11359429370578635,12/1/20,20003158,O,1,A363,27.94,32.06,4.19,18.89,8.98,8.98,,,
A364,11495190873193826,12/1/20,20024757,L,12,A364,24.85,24.15,3.73,13.43,6.99,6.99,,,
A365,11143866355109042,12/1/20,20024759,L,3,A365,42.89,38.92,6.43,25.5,6.99,6.99,,,
A366,11161991515779457,12/1/20,20024758,L,4,A366,73.2,62.03,11,44.04,6.99,6.99,,,
A367,11248397170146649,12/1/20,20024760,L,1,A367,13.03,13.29,1.95,5.59,5.75,5.75,,,
A368,11312732045883424,12/1/20,20024761,L,12,A368,29.5,29.71,4.43,18.29,6.99,6.99,,,
A369,11285557831637043,12/1/20,20003158,Q,1,A369,19.75,15.33,2.96,6,8.38,6.37,,,
A370,11419862623358611,12/1/20,20024762,J,1,A370,43.35,44.4,6.5,28.85,9.05,9.05,,,
A371,11463153822233043,12/1/20,20003158,Q,1,A371,13.9,14.68,2.09,6.22,7.77,6.37,,,
A372,11473181830015464,12/1/20,20024764,L,6,A372,26.92,25.24,4.04,11.7,9.5,9.5,,,
A373,11276687125342623,12/1/20,20024765,L,1,A373,10.97,9.85,0.88,4.22,4.75,4.75,,,
A374,11485558842900233,12/1/20,20024766,L,6,A374,34.09,26.77,5.11,11.67,9.99,9.99,,,
A375,11471791860632261,12/1/20,20024763,I,1,A375,36.48,37.89,5.47,18.99,9.8,11.43,,,
A376,11375055681743419,12/1/20,20024767,L,1,A376,45.51,46.43,6.83,29.61,9.99,9.99,,,
A377,11262223142793060,12/1/20,20024768,L,12,A377,46.6,46.73,6.99,30.24,9.5,9.5,,,
A378,11113637386862666,12/1/20,20003159,O,1,A378,18.31,23.51,2.75,11.78,8.98,8.98,,,
A379,11239649692721806,12/1/20,20003159,Q,1,A379,22.43,16.1,3.36,4.8,7.77,7.94,,,
A380,11153614731491439,12/1/20,20024770,L,6,A380,44.28,39.72,6.64,23.09,9.99,9.99,,,
A381,11175807861284211,12/1/20,20024769,D,1,A381,28.1,78.67,4.22,15.93,58.52,58.52,,,
A382,11457514403057812,12/1/20,20024771,L,6,A382,34.68,34.62,5.2,21.92,7.5,7.5,,,
A383,11265060725643455,12/1/20,20024773,L,1,A383,15.18,14.18,2.28,7.15,4.75,4.75,,,
A384,11302285363358604,12/1/20,20024774,L,1,A384,30.17,30.78,4.53,19.26,6.99,6.99,,,
A385,11411941681179449,12/1/20,20003160,Q,2,A385,171.36,164.07,25.7,132,8.98,6.37,,,
A386,11403046776974669,12/1/20,20024772,L,4,A386,53.63,49.66,8.04,27.63,13.99,13.99,,,
A387,11120018618636220,12/1/20,20003159,Q,1,A387,21.15,14.97,3.17,5.43,8.93,6.37,,,
A388,11164224052309832,12/1/20,20024775,D,1,A388,35.33,83.35,5.3,19.53,58.52,58.52,,,
A389,11409849619156259,12/1/20,20003160,P,3,A389,40.59,29.65,6.09,14.58,8.98,8.98,,,
A390,11496929794639410,12/1/20,0903-11-,G,5,A390,1301.3,1286.59,104.1,1172.5,9.99,9.99,,,
A391,11405375534700246,12/1/20,0904-11-,G,1,A391,142.36,143.99,11.66,120.83,11.5,11.5,,,
A392,11326807946654647,12/1/20,20024778,D,1,A392,25.26,75.52,3.79,13.21,58.52,58.52,,,
A393,11399877578010667,12/1/20,20024781,L,6,A393,22.23,22.67,3.33,9.35,9.99,9.99,,,
A394,11466109626755431,12/1/20,20024780,L,12,A394,40.75,40.25,6.11,24.15,9.99,9.99,,,
A395,11175511821360262,12/1/20,20024782,L,6,A395,51.41,50.68,7.71,32.98,9.99,9.99,,,
A396,11122589795886603,12/1/20,20003162,O,1,A396,33.22,33.67,4.98,17.91,10.78,10.78,,,
A397,11417403651734636,12/1/20,20003161,Q,5,A397,21.58,21.56,3.24,11.95,8.85,6.37,,,
A398,11144815189723418,12/1/20,20024783,L,6,A398,41.87,42.27,6.28,26.49,9.5,9.5,,,
A399,11396812518666651,12/1/20,20024784,L,12,A399,53.8,52.95,8.07,36.13,8.75,8.75,,,
A400,11219430291591443,12/1/20,20024791,J,1,A400,54.87,55.61,8.23,38.83,8.55,8.55,,,
A401,11284629626617832,12/1/20,20024785,L,12,A401,18.24,15.9,2.74,7.41,5.75,5.75,,,
A402,11102634026513848,12/1/20,20003161,P,1,A402,13.53,15.87,2.03,4.86,8.98,8.98,,,
A403,11316183184687418,12/1/20,20024787,L,6,A403,33.05,32.64,4.96,19.69,7.99,7.99,,,
A404,11246289092705058,12/1/20,20024786,C,1,A404,15.25,15.56,2.29,4.2,9.07,9.07,,,
A405,11275401217149823,12/1/20,20024789,L,12,A405,89.64,66.82,13.45,43.38,9.99,9.99,,,
A406,11307569106560221,12/1/20,20003162,P,1,A406,9.98,12.93,1.5,2.45,8.98,8.98,,,
A407,11436991984004208,12/1/20,20024788,L,3,A407,44.11,44.69,6.62,30.57,7.5,7.5,,,
A408,11447979893353013,12/1/20,20024793,L,12,A408,66.48,58.44,9.97,38.97,9.5,9.5,,,
A409,11397815282197025,12/1/20,20024794,L,1,A409,32.21,31.31,4.83,21.73,4.75,4.75,,,
A410,11484243758387440,12/1/20,20003162,Q,3,A410,71.76,47.74,10.77,30.6,8.51,6.37,,,
A411,11252069687468209,12/1/20,0905-11-,G,1,A411,778.03,792.71,69.24,696.97,26.5,26.5,,,
A412,11227287669793048,12/1/20,20024792,D,1,A412,35.33,83.35,5.3,19.53,58.52,58.52,,,
A413,11131616466019460,12/1/20,20024795,C,1,A413,14.25,14.54,2.14,2.23,10.17,10.17,,,
A414,11322719057856247,12/1/20,20024800,D,1,A414,15.62,65.93,2.34,5.07,58.52,58.52,,,
A415,11305981964309833,12/1/20,20024796,L,11,A415,40.39,31.92,6.06,15.87,9.99,9.99,,,
A416,11412279450797032,12/1/20,20003162,Q,1,A416,30.04,30.4,4.51,19.52,8.98,6.37,,,
A417,11405100220101061,12/1/20,20003163,Q,2,A417,40.7,38.23,6.1,22.5,8.98,9.63,,,
A418,11417067197206625,12/1/20,20024798,I,1,A418,20.68,20.77,2.48,13.01,3.44,3.28,,,
A419,11435119850712202,12/1/20,20024799,D,1,A419,28.99,79.64,4.42,16.7,58.52,58.52,,,
A420,11167330120317028,12/1/20,20024797,F,6,A420,35.43,23.03,5.31,8.22,7.5,7.5,,,
A421,11361913173765823,12/1/20,20003163,Q,1,A421,22.5,15.75,3.38,6,8.38,6.37,,,
A422,11176663822917010,12/1/20,20003163,O,1,A422,16.39,19.1,2.46,7.66,8.98,8.98,,,
A423,11323895450681023,12/1/20,20024801,J,1,A423,50.13,51.13,7.52,34.95,8.66,8.66,,,
A424,11201434108057831,12/1/20,20003216,O,4,A424,51.28,41.66,4.12,28.08,9.46,9.46,,,
A425,11286237491041000,12/1/20,20024802,L,1,A425,30.92,21.07,4.64,9.44,6.99,6.99,,,
A426,11309403911565001,12/1/20,20024827,L,1,A426,20.96,19.84,3.14,11.95,4.75,4.75,,,
A427,11160527753473802,12/1/20,20024803,H,2,A427,21.29,21.72,3.19,10.04,6.99,6.99,,,
A428,11172291297877010,12/1/20,20024804,L,1,A428,53.31,51.14,8,36.15,6.99,6.99,,,
A429,11288783447459430,12/1/20,20024805,L,3,A429,56.97,56.85,8.55,41.31,6.99,6.99,,,
A430,11365246901266667,12/1/20,20003164,Q,1,A430,45.31,30.77,6.8,17.06,8.51,6.91,,,
A431,11203917355626664,12/1/20,20003163,O,1,A431,33.22,33.67,4.98,17.91,10.78,10.78,,,
A432,11384939277836255,12/1/20,20024806,L,12,A432,34.98,32.57,5.25,20.33,6.99,6.99,,,
A433,11296482696996265,12/1/20,20003164,O,1,A433,11.02,13.2,0.88,2.59,9.73,9.73,,,
A434,11324785065831409,12/1/20,20003164,O,1,A434,9.51,12.88,1.43,2.47,8.98,8.98,,,
A435,11306649579623435,12/1/20,20003164,O,1,A435,22.54,20.01,3.38,7.17,9.46,9.46,,,
A436,11412450037823453,12/1/20,20024809,L,6,A436,36.97,32.92,5.55,17.38,9.99,9.99,,,
A437,11261810802406649,12/1/20,1085-11-,G,1,A437,207.11,209.19,16.57,183.63,8.99,8.99,,,
A438,11447261117674613,12/1/20,20024807,J,1,A438,44.42,45.09,6.66,29.54,8.89,8.89,,,
A439,11416539513532205,12/1/20,20003165,Q,1,A439,14.57,13.38,2.19,4.82,8.3,6.37,,,
A440,11158125247525858,12/1/20,20003165,P,1,A440,11.49,15.07,1.72,4.37,8.98,8.98,,,
A441,11376679344545013,12/1/20,20003176,N,1,A441,32.9,83.4,4.94,19.94,58.52,58.52,,,
A442,11119316446188223,12/1/20,20003165,Q,1,A442,95.44,101.88,7.64,87.87,8.98,6.37,,,
A443,11404809886789818,12/1/20,20024816,J,1,A443,1113.44,1106.45,66.81,1025.84,13.8,13.8,,,
A444,11375680575159402,12/1/20,20024811,L,3,A444,18.53,17.71,2.78,9.18,5.75,5.75,,,
A445,11197368931545059,12/1/20,20024815,D,1,A445,14.38,64.56,2.16,3.88,58.52,58.52,,,
A446,11408959670156223,12/1/20,20024812,L,6,A446,26.17,25.3,3.93,11.87,9.5,9.5,,,
A447,11275975429929803,12/1/20,20024817,J,1,A447,162.92,164.55,20.03,135.63,8.89,8.89,,,
A448,11476358350972221,12/1/20,20003166,Q,1,A448,6.37,9.74,0.96,0.84,8.98,7.94,,,
A449,11167403572465811,12/1/20,20024814,L,12,A449,32.89,28.99,4.93,14.07,9.99,9.99,,,
A450,11110290578893062,12/1/20,20003166,Q,12,A450,36.95,34.23,5.54,22.32,9.36,6.37,,,
A451,11332839373341014,12/1/20,20024818,D,1,A451,25.26,75.52,3.79,13.21,58.52,58.52,,,
A452,11296423852998644,12/1/20,20024821,L,18,A452,16.28,15.41,2.44,5.47,7.5,7.5,,,
A453,11343927188679447,12/1/20,20024823,L,12,A453,25.92,26.45,3.89,15.57,6.99,6.99,,,
A454,11314505803990635,12/1/20,20024822,L,4,A454,69.98,46.24,10.5,16.74,19,19,,,
A455,11412920501809046,12/1/20,20024820,L,1,A455,55.47,56.58,8.32,43.51,4.75,4.75,,,
A456,11402326105693028,12/1/20,20024819,J,1,A456,44.82,45.28,3.59,32.04,9.65,9.65,,,
A457,11462831096587425,12/1/20,20024825,L,4,A457,33.79,33.11,5.07,21.05,6.99,6.99,,,
A458,11438157519781859,12/1/20,20024824,L,2,A458,64.38,57.87,9.66,43.46,4.75,4.75,,,
A459,11207132138345008,12/1/20,20024826,C,1,A459,35.04,34.06,5.26,17.5,11.3,11.3,,,
A460,11165038683696257,12/1/20,20003168,P,1,A460,84.58,73.47,12.69,51.8,8.98,8.98,,,
A461,11299976881688232,12/1/20,20003166,Q,3,A461,19.33,19.02,2.9,9.75,7.77,6.37,,,
A462,11232750181523436,12/1/20,20003167,Q,1,A462,96,93.77,14.4,73,8.98,6.37,,,
A463,11466558350071416,12/1/20,20024829,L,12,A463,24.85,24.15,3.73,13.43,6.99,6.99,,,
A464,11108922562797005,12/1/20,20024830,L,12,A464,79.76,78.24,11.96,52.29,13.99,13.99,,,
A465,11354326004589069,12/1/20,20003168,Q,2,A465,51.82,49.27,7.78,35.12,8.14,6.37,,,
A466,11136190303822662,12/1/20,20003168,Q,1,A466,13.98,11.65,1.12,4.16,8.98,6.37,,,
A467,11377273838202628,12/1/20,20024813,L,1,A467,30.17,30.78,4.53,19.26,6.99,6.99,,,
A468,11190908343926617,12/1/20,20024828,L,6,A468,38.03,38.79,5.7,23.1,9.99,9.99,,,
A469,11306595771601854,12/1/20,20003168,O,1,A469,8.55,12.69,1.28,2.43,8.98,8.98,,,
A470,11169769922281053,12/1/20,20024832,L,6,A470,38.61,34.65,4.63,20.03,9.99,9.99,,,
A471,11153401663574645,12/1/20,20024831,L,8,A471,203.18,189.59,30.48,145.12,13.99,13.99,,,
A472,11369501979753037,12/1/20,20003168,O,1,A472,31.44,25.45,4.72,11.75,8.98,8.98,,,
A473,11290356979373835,12/1/20,20024833,L,12,A473,33.09,31.52,4.96,15.57,10.99,10.99,,,
A474,11192616461316265,12/1/20,20003168,Q,1,A474,13.49,12.46,2.02,4.07,8.98,6.37,,,
A475,11138514603012250,12/1/20,20003168,Q,7,A475,57.89,33.32,6.93,20.02,8.81,6.37,,,
A476,11147332509110618,12/1/20,20003169,Q,12,A476,36.95,36.71,5.54,22.32,9.65,8.85,,,
A477,11482540281769843,12/1/20,20024834,L,12,A477,88.56,74.45,13.28,46.18,14.99,14.99,,,
A478,11170091717265046,12/1/20,20024840,L,6,A478,37.89,29.08,5.68,15.9,7.5,7.5,,,
A479,11266887164328256,12/1/20,20003168,P,2,A479,43.62,28.91,6.54,10.68,11.69,11.69,,,
A480,11454139749418633,12/1/20,20024836,L,1,A480,11.65,11.8,0.93,6.12,4.75,4.75,,,
A481,11433753981517023,12/1/20,20024837,L,4,A481,48.04,36.51,7.2,20.56,8.75,8.75,,,
A482,11103296241259448,12/1/20,20024835,D,1,A482,14.38,64.56,2.16,3.88,58.52,58.52,,,
A483,11279652180354648,12/1/20,20024843,C,1,A483,32.97,31.69,4.95,16.58,10.16,10.16,,,
A484,11443743597960267,12/1/20,20024838,L,2,A484,34.61,32.17,5.19,19.48,7.5,7.5,,,
A485,11315606334230634,12/1/20,20024839,L,12,A485,24.85,24.15,3.73,13.43,6.99,6.99,,,
A486,11438068069441828,12/1/20,20024841,L,12,A486,32.89,28.99,4.93,14.07,9.99,9.99,,,
A487,11149280893166659,12/1/20,20024846,L,1,A487,37.51,33.14,5.63,20.52,6.99,6.99,,,
A488,11106881783508231,12/1/20,20024842,L,2,A488,58.04,52.46,8.7,36.26,7.5,7.5,,,
A489,11342005842604256,12/1/20,20003170,Q,4,A489,27.23,23.4,3.27,13.76,8.98,6.37,,,
A490,11145637214545846,12/1/20,20024847,L,1,A490,20.76,19.72,3.11,9.62,6.99,6.99,,,
A491,11298632029910612,12/1/20,20024845,L,6,A491,26.78,23.87,4.02,11.86,7.99,7.99,,,
A492,11108216667297804,12/1/20,20024844,L,4,A492,33.79,33.11,5.07,21.05,6.99,6.99,,,
A493,11137536218800208,12/1/20,1232-11-,G,1,A493,140.77,143.59,11.26,120.83,11.5,11.5,,,
A494,11178300423249868,12/1/20,20024849,I,1,A494,36.15,38.84,5.42,19.99,9.38,11.43,,,
A495,11274684009516237,12/1/20,20024855,L,6,A495,43.32,43.48,6.5,29.99,6.99,6.99,,,
A496,11249147478827460,12/1/20,20024856,L,1,A496,39.75,39.76,5.96,28.05,5.75,5.75,,,
A497,11270153668520261,12/1/20,20024851,I,1,A497,20.9,20.8,2.51,13.01,3.44,3.28,,,
A498,11296184456795432,12/1/20,20024857,L,1,A498,16.6,16.41,2.49,9.17,4.75,4.75,,,
A499,11143665114962635,12/1/20,20024859,L,1,A499,26.28,26.23,3.94,15.3,6.99,6.99,,,
A500,11376665256154639,12/1/20,20024853,J,5,A500,1022.25,1003.86,81.8,913.8,8.26,8.26,,,
A501,11426095697681821,12/1/20,20024858,L,1,A501,26.7,24.04,4.01,15.28,4.75,4.75,,,
A502,11295591757077863,12/1/20,20003171,O,1,A502,9.7,13.38,1.46,2.94,8.98,8.98,,,
A503,11224530670765822,12/1/20,1233-11-,G,1,A503,140.77,143.59,11.26,120.83,11.5,11.5,,,
A504,11267199524555460,12/1/20,20024860,L,1,A504,32.19,31.31,4.83,21.73,4.75,4.75,,,
