Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A8359,11476301443085866,1/12/21,21040717,L,2,A8359,32.54,25.24,4.88,8.37,11.99,11.99,,,
A8360,11192302427903417,1/12/21,21006402,Q,6,A8360,19.17,52.56,2.88,6.42,8.98,43.26,,,
A8361,11177918760358643,1/12/21,21040718,L,12,A8361,48.93,48.54,7.34,31.21,9.99,9.99,,,
A8362,11109921283084267,1/12/21,21006403,O,3,A8362,22.6,22.63,3.39,9.78,9.46,9.46,,,
A8363,11426326499601004,1/12/21,21040719,L,1,A8363,15.28,14.83,2.29,6.79,5.75,5.75,,,
A8364,11477960175831436,1/12/21,21040720,L,6,A8364,27.69,27.07,4.15,14.93,7.99,7.99,,,
A8365,11247188869119433,1/12/21,21006403,Q,1,A8365,14.96,11.51,2.24,2.89,8.98,6.38,,,
A8366,11315044498250623,1/12/21,21006403,O,1,A8366,8.43,13.07,1.26,2.83,8.98,8.98,,,
A8367,11212889642191430,1/12/21,21040721,L,6,A8367,32.11,30.51,3.85,17.16,9.5,9.5,,,
A8368,11119363162799447,1/12/21,21006403,P,1,A8368,20.29,17.75,3.04,5.73,8.98,8.98,,,
A8369,11210225539785810,1/12/21,21040722,L,12,A8369,66.48,67.48,9.97,50.52,6.99,6.99,,,
A8370,11167368288455403,1/12/21,21040723,L,4,A8370,34.16,15.71,2.72,6,6.99,6.99,,,
A8371,11138191662808262,1/12/21,21006404,Q,6,A8371,43.67,42.81,6.55,29.88,9.52,6.38,,,
A8372,11400010711369059,1/12/21,21006405,P,1,A8372,58.07,33.94,8.71,15.77,9.46,9.46,,,
A8373,11447411831039420,1/12/21,21040725,L,1,A8373,36.71,37.82,5.51,25.32,6.99,6.99,,,
A8374,11456662311350619,1/12/21,21040724,L,4,A8374,26.77,26.61,4.02,16.84,5.75,5.75,,,
A8375,11445137120821841,1/12/21,21040726,L,1,A8375,34.08,35.1,5.11,23,6.99,6.99,,,
A8376,11447182581807429,1/12/21,21040727,L,1,A8376,34.08,35.1,5.11,23,6.99,6.99,,,
A8377,11452932551963454,1/12/21,21006404,P,1,A8377,6.46,11.91,0.97,1.96,8.98,8.98,,,
A8378,11134123644003455,1/12/21,21040728,L,18,A8378,16.28,15.41,2.44,5.47,7.5,7.5,,,
A8379,11358650710731413,1/12/21,21006405,Q,1,A8379,38.98,30.71,5.85,17.09,7.77,7.77,,,
A8380,11490884738538669,1/12/21,21040729,L,1,A8380,34.08,35.1,5.11,23,6.99,6.99,,,
A8381,11471561020530668,1/12/21,21040731,L,12,A8381,26.71,27.42,4.01,15.91,7.5,7.5,,,
A8382,11414774040375400,1/12/21,21040732,L,1,A8382,34.08,35.1,5.11,23,6.99,6.99,,,
A8383,11264554875362659,1/12/21,21040730,L,6,A8383,32.26,34.48,4.84,22.65,6.99,6.99,,,
A8384,11301330201231409,1/12/21,21040734,L,2,A8384,28.5,27.37,4.28,18.34,4.75,4.75,,,
A8385,11131119451381001,1/12/21,21006406,Q,1,A8385,12.19,16.51,1.83,5.7,8.98,8.98,,,
A8386,11371311959745857,1/12/21,21040735,L,4,A8386,94.37,94.36,14.16,59.2,21,21,,,
A8387,11294288765240204,1/12/21,21040733,L,1,A8387,9.83,10.13,0.79,4.59,4.75,4.75,,,
A8388,11477490785077849,1/12/21,21006406,Q,1,A8388,29.07,17.42,4.36,5.1,8.98,7.96,,,
A8389,11196240166637836,1/12/21,21040736,L,12,A8389,54.14,53.75,8.12,35.64,9.99,9.99,,,
A8390,11412510354381048,1/12/21,21040737,L,3,A8390,30.04,30.95,4.51,19.45,6.99,6.99,,,
A8391,11247054457069043,1/12/21,21040738,L,12,A8391,51.65,48.34,7.75,30.6,9.99,9.99,,,
A8392,11415947889682602,1/12/21,21040739,L,12,A8392,53.05,49.53,7.96,31.58,9.99,9.99,,,
A8393,11361769492586626,1/12/21,21040741,L,1,A8393,13.94,14.37,1.12,8.5,4.75,4.75,,,
A8394,11287519110059415,1/12/21,21040742,L,3,A8394,29.76,28.9,4.46,18.69,5.75,5.75,,,
A8395,11398103396827459,1/12/21,21040743,L,1,A8395,34.08,35.1,5.11,23,6.99,6.99,,,
A8396,11205173990060215,1/12/21,21040740,L,4,A8396,29.27,27.98,4.39,15.6,7.99,7.99,,,
A8397,11273311929194635,1/12/21,21006407,P,1,A8397,15.08,15.37,2.26,4.13,8.98,8.98,,,
A8398,11212442021038617,1/12/21,21006407,Q,6,A8398,19.17,60.45,2.88,6.42,8.98,51.15,,,
A8399,11460621149940229,1/12/21,21040745,L,1,A8399,20.83,21.45,3.12,13.58,4.75,4.75,,,
A8400,11142499759749812,1/12/21,21040744,L,1,A8400,41.87,42.5,6.28,29.23,6.99,6.99,,,
A8401,11471064152425819,1/12/21,21040747,L,1,A8401,10.24,10.41,0.82,3.84,5.75,5.75,,,
A8402,11268497677934620,1/12/21,21040746,L,1,A8402,15.63,15.74,2.34,7.65,5.75,5.75,,,
A8403,11455016961920227,1/12/21,21006407,O,1,A8403,5.38,10.99,0.43,1.58,8.98,8.98,,,
A8404,11178166002801839,1/12/21,21040799,K,11,A8404,1678.82,1644.42,211.31,1331.11,102,102,,,
A8405,11163088998087417,1/12/21,21040749,L,12,A8405,54.1,55.44,8.12,37.33,9.99,9.99,,,
A8406,11360200155752257,1/12/21,21040748,L,1,A8406,14.94,15.77,1.2,7.58,6.99,6.99,,,
A8407,11359391256497802,1/12/21,21006407,O,1,A8407,16.15,11.94,2.42,0.54,8.98,8.98,,,
A8408,11490712375912237,1/12/21,21006408,P,1,A8408,60.54,34.31,9.08,15.77,9.46,9.46,,,
A8409,11304625856394612,1/12/21,21040881,D,2,A8409,47.22,146.6,7.08,22.48,117.04,117.04,,,
A8410,11387354184792269,1/12/21,21040750,L,4,A8410,19.82,18.88,2.97,10.16,5.75,5.75,,,
A8411,11200510890049007,1/12/21,21006408,Q,1,A8411,7.99,10.09,0.64,3.07,8.98,6.38,,,
A8412,11483572165510661,1/12/21,21040752,L,1,A8412,34.08,35.1,5.11,23,6.99,6.99,,,
A8413,11264501113454651,1/12/21,21040753,L,6,A8413,55.4,50.96,8.31,30.66,11.99,11.99,,,
A8414,11203440480734619,1/12/21,21040754,L,3,A8414,32.48,31.8,4.87,21.18,5.75,5.75,,,
A8415,11412131190236240,1/12/21,21040755,L,1,A8415,27.61,19.05,4.14,7.92,6.99,6.99,,,
A8416,11397086774158630,1/12/21,21006408,O,2,A8416,45.3,61.55,6.8,44.4,10.35,10.35,,,
A8417,11400121493394619,1/12/21,21006409,Q,1,A8417,18.08,12.47,2.71,3.38,8.98,6.38,,,
A8418,11306165738897806,1/12/21,21006409,Q,1,A8418,98.84,67.75,14.83,46.54,8.98,6.38,,,
A8419,11245855402949844,1/12/21,21040756,L,2,A8419,21.28,16.37,1.7,7.68,6.99,6.99,,,
A8420,11399829603217063,1/12/21,21040757,L,1,A8420,13.57,14.8,2.04,5.77,6.99,6.99,,,
A8421,11262193164705816,1/12/21,21006409,P,2,A8421,9.68,13.38,0.78,2.52,10.08,10.08,,,
A8422,11247473787845063,1/12/21,21040758,L,2,A8422,64.24,58.64,9.64,39.5,9.5,9.5,,,
A8423,11412198413543464,1/12/21,21040764,L,12,A8423,34.09,34.41,5.11,22.31,6.99,6.99,,,
A8424,11173603799839410,1/12/21,21040761,L,1,A8424,19.28,18.92,2.89,9.04,6.99,6.99,,,
A8425,11220267165421843,1/12/21,21040759,L,1,A8425,20.59,20.59,3.09,12.75,4.75,4.75,,,
A8426,11151070243930665,1/12/21,21040762,L,1,A8426,13.99,14.16,1.12,5.54,7.5,7.5,,,
A8427,11120601348495453,1/12/21,21040760,L,6,A8427,46.98,39.13,7.05,6.08,26,26,,,
A8428,11425471957622612,1/12/21,21040765,L,1,A8428,15.63,15.74,2.34,7.65,5.75,5.75,,,
A8429,11262380472267464,1/12/21,21040763,J,1,A8429,2006.04,1925.06,160.48,1754.57,10.01,10.01,,,
A8430,11373239240441805,1/12/21,21006410,Q,1,A8430,28.65,24.14,4.3,13.46,8.98,6.38,,,
A8431,11319227591555462,1/12/21,21040766,L,6,A8431,27.16,27.97,4.07,13.91,9.99,9.99,,,
A8432,11159750726568243,1/12/21,21040767,L,1,A8432,12.34,12.53,1.85,5.93,4.75,4.75,,,
A8433,11378082117945832,1/12/21,21006410,Q,2,A8433,21.58,21.43,3.24,9.96,8.98,8.23,,,
A8434,11229038454813068,1/12/21,21006410,O,2,A8434,24.66,23.82,4.2,10.64,8.98,8.98,,,
A8435,11241140573693051,1/12/21,21040768,L,1,A8435,13.99,14.16,1.12,5.54,7.5,7.5,,,
A8436,11297019308114647,1/12/21,21006411,Q,2,A8436,19.56,15.75,1.56,5.96,8.98,8.23,,,
A8437,11412717312377002,1/12/21,21006410,Q,1,A8437,98.84,67.75,14.83,46.54,8.98,6.38,,,
A8438,11196859287514647,1/12/21,21006411,Q,2,A8438,23.44,18.02,3.52,8.12,7.77,6.38,,,
A8439,11378145052041832,1/12/21,21040770,M,1,A8439,40.98,39.64,6.15,25.99,7.5,7.5,,,
A8440,11368582267284241,1/12/21,21006411,Q,1,A8440,38.98,30.58,5.85,17.09,8.98,7.64,,,
A8441,11475843470078603,1/12/21,21006411,Q,1,A8441,38.98,30.58,5.85,17.09,8.98,7.64,,,
A8442,11434306699901814,1/12/21,21040769,L,6,A8442,39.28,38.82,5.89,23.43,9.5,9.5,,,
A8443,11161868859780228,1/12/21,21040771,L,1,A8443,17.38,17.81,2.61,10.45,4.75,4.75,,,
A8444,11416202967639420,1/12/21,21006419,Q,1,A8444,38.98,30.58,5.85,17.09,8.98,7.64,,,
A8445,11295646510074607,1/12/21,21040774,L,6,A8445,47.56,46.73,7.13,29.61,9.99,9.99,,,
A8446,11293122408661866,1/12/21,21006411,P,1,A8446,21.45,25.93,3.26,13.69,8.98,8.98,,,
A8447,11461030042017816,1/12/21,21040772,L,12,A8447,32.64,33.12,4.9,18.23,9.99,9.99,,,
A8448,11142575526264238,1/12/21,21040773,L,3,A8448,45.6,36.29,6.84,23.7,5.75,5.75,,,
A8449,11134304773944206,1/12/21,21006411,Q,1,A8449,65.6,222.16,9.84,204,9.57,8.32,,,
A8450,11496371034346610,1/12/21,21040775,L,1,A8450,19.88,20.48,2.98,12.75,4.75,4.75,,,
A8451,11213925347220216,1/12/21,21006412,O,1,A8451,15.89,18.38,2.38,7.02,8.98,8.98,,,
A8452,11103250662996224,1/12/21,21040776,L,6,A8452,46.98,39.13,7.05,6.08,26,26,,,
A8453,11216007636009057,1/12/21,21006412,Q,1,A8453,36.88,33.83,5.6,21.72,8.98,6.51,,,
A8454,11122392713541013,1/12/21,21006412,P,3,A8454,15.34,25.59,2.3,14.31,8.98,8.98,,,
A8455,11489573616803445,1/12/21,21040780,L,2,A8455,16.93,17.25,2.54,8.96,5.75,5.75,,,
A8456,11205112729302644,1/12/21,21040801,L,1,A8456,13.57,14.8,2.04,5.77,6.99,6.99,,,
A8457,11284680651807463,1/12/21,21040778,L,1,A8457,16.49,16.98,2.47,9.76,4.75,4.75,,,
A8458,11423746505103426,1/12/21,21006412,Q,1,A8458,38.98,30.9,5.85,17.09,8.14,7.96,,,
A8459,11330052041377060,1/12/21,21040779,L,1,A8459,19.57,18.97,2.94,9.04,6.99,6.99,,,
A8460,11273037944785051,1/12/21,21006413,P,1,A8460,23.64,27.66,3.55,15.13,8.98,8.98,,,
A8461,11184960065153039,1/12/21,21040781,L,1,A8461,12.18,12.52,1.83,4.94,5.75,5.75,,,
A8462,11163392164122627,1/12/21,21006413,Q,1,A8462,14.93,12.33,2.24,3.71,8.3,6.38,,,
A8463,11435065022555411,1/12/21,21040782,L,2,A8463,25.98,20.06,3.9,8.66,7.5,7.5,,,
A8464,11397856792418633,1/12/21,21040787,L,1,A8464,13.99,14.16,1.12,5.54,7.5,7.5,,,
A8465,11295363115856202,1/12/21,21006413,O,1,A8465,8.72,16.06,1.31,5.77,8.98,8.98,,,
A8466,11493705459729824,1/12/21,21006413,P,1,A8466,61.95,34.65,9.42,15.77,9.46,9.46,,,
A8467,11292634714553833,1/12/21,21006414,Q,4,A8467,26.34,29.13,3.95,15,10.78,10.18,,,
A8468,11313767446758660,1/12/21,21006414,Q,8,A8468,13.85,13.5,1.11,5.44,8.98,6.95,,,
A8469,11226677768464211,1/12/21,21040788,H,1,A8469,24.95,27.96,3.74,17.97,4.75,4.75,,,
A8470,11214517426408246,1/12/21,21040789,L,12,A8470,20.83,21.02,3.12,10.91,6.99,6.99,,,
A8471,11212883167768263,1/12/21,21006413,Q,1,A8471,38.98,31.21,5.85,17.09,8.98,8.27,,,
A8472,11307415588314668,1/12/21,21006415,Q,1,A8472,14.93,13.91,2.24,3.71,8.81,7.96,,,
A8473,11442625334153800,1/12/21,21006414,P,1,A8473,10.34,14.75,1.55,4.22,8.98,8.98,,,
A8474,11377562120681028,1/12/21,21006414,Q,3,A8474,18.42,21,2.76,9.21,8.98,9.03,,,
A8475,11444407899188257,1/12/21,21006414,Q,12,A8475,39.06,77.05,5.86,20.04,15.41,51.15,,,
A8476,11259487757038619,1/12/21,21040790,L,1,A8476,9.83,10.13,0.79,4.59,4.75,4.75,,,
A8477,11337361140641005,1/12/21,21006414,Q,2,A8477,17.53,13.53,2.63,4.52,8.98,6.38,,,
A8478,11442160610678619,1/12/21,21006415,Q,6,A8478,27,25.1,4.05,7.8,8.98,13.25,,,
A8479,11403479941721055,1/12/21,21040791,J,1,A8479,261.96,264.78,20.96,233.42,10.4,10.4,,,
A8480,11440492496493808,1/12/21,21040792,L,6,A8480,22.89,23.23,3.43,11.81,7.99,7.99,,,
A8481,11108502149945053,1/12/21,21006415,O,2,A8481,26.5,30.28,3.98,17.32,8.98,8.98,,,
A8482,11124629270234619,1/12/21,21006415,O,1,A8482,9.16,12.78,1.37,2.43,8.98,8.98,,,
A8483,11117125126104229,1/12/21,21006415,P,2,A8483,40.58,27,6.08,11.46,9.46,9.46,,,
A8484,11498992497261006,1/12/21,21040793,L,1,A8484,12.58,12.97,1.89,6.33,4.75,4.75,,,
A8485,11352403355877037,1/12/21,21006415,O,2,A8485,21.69,17.77,3.25,5.54,8.98,8.98,,,
A8486,11187759047080247,1/12/21,21040797,D,3,A8486,14.02,64.31,2.1,3.69,58.52,58.52,,,
A8487,11107708625518667,1/12/21,21040794,L,12,A8487,26.49,27.26,3.97,13.3,9.99,9.99,,,
A8488,11267827571049816,1/12/21,21006417,Q,1,A8488,10.41,12.04,1.77,3.89,9.73,6.38,,,
A8489,11379346284168248,1/12/21,21006416,Q,1,A8489,11.08,51.13,0.89,43.86,7.77,6.38,,,
A8490,11205421579980232,1/12/21,21040798,J,1,A8490,250.91,257.05,20.07,228.15,8.83,8.83,,,
A8491,11106068466724212,1/12/21,21006416,Q,1,A8491,9.08,18.45,0.73,11.34,8.98,6.38,,,
A8492,11250045328974650,1/12/21,21040796,L,6,A8492,33.93,34.64,5.09,21.56,7.99,7.99,,,
A8493,11221302316432251,1/12/21,21040795,L,18,A8493,60.65,58.98,9.1,44.13,5.75,5.75,,,
A8494,11101084670169844,1/12/21,21040800,L,4,A8494,44.08,26.99,3.52,18.72,4.75,4.75,,,
A8495,11288240126761862,1/12/21,21006417,Q,24,A8495,35.86,57.27,5.38,28.08,10.78,23.81,,,
A8496,11278203195988218,1/12/21,21006417,Q,1,A8496,9.08,20.03,0.73,11.34,8.38,7.96,,,
A8497,11232280709208222,1/12/21,21006416,Q,1,A8497,38.98,30.58,5.85,17.09,8.98,7.64,,,
A8498,11202550396944217,1/12/21,21006417,P,1,A8498,12.98,14.14,1.95,3.21,8.98,8.98,,,
A8499,11404358184236231,1/12/21,21006416,Q,3,A8499,29.97,18.56,2.4,9.78,8.51,6.38,,,
A8500,11409806261845842,1/12/21,21006417,Q,1,A8500,38.98,30.58,5.85,17.09,8.98,7.64,,,
A8501,11491578492582607,1/12/21,21006417,Q,1,A8501,38.98,29.32,5.85,17.09,8.38,6.38,,,
A8502,11478008718741861,1/12/21,21006418,Q,96,A8502,94.48,91.55,14.16,69.12,9.65,8.27,,,
A8503,11196696178043434,1/12/21,21040803,L,3,A8503,21.07,21.49,3.16,11.34,6.99,6.99,,,
A8504,11413070406549013,1/12/21,21040804,L,6,A8504,32.44,32.55,4.87,19.69,7.99,7.99,,,
A8505,11299940094436216,1/12/21,21040805,K,2,A8505,329.06,322.39,39.48,268.92,13.99,13.99,,,
A8506,11499990694617027,1/12/21,21006419,Q,1,A8506,38.98,32.16,5.85,17.09,8.98,9.22,,,
A8507,11346911395302621,1/12/21,21006418,Q,2,A8507,31.96,16.04,4.8,4.86,7.77,6.38,,,
A8508,11434557661009820,1/12/21,21006419,Q,1,A8508,38.98,29.63,5.85,17.09,8.98,6.69,,,
A8509,11450579521832267,1/12/21,21040807,L,6,A8509,40.41,37.46,6.06,21.9,9.5,9.5,,,
A8510,11281034736724265,1/12/21,21040808,L,1,A8510,25.88,24.74,3.88,13.87,6.99,6.99,,,
A8511,11479831722081803,1/12/21,21040806,J,1,A8511,290.75,220.29,23.26,187.38,9.65,9.65,,,
A8512,11352772654398616,1/12/21,21006420,Q,5,A8512,164.45,138.48,24.65,107.45,7.77,6.38,,,
A8513,11106664833660223,1/12/21,21040810,L,1,A8513,31.25,32.2,4.69,20.52,6.99,6.99,,,
A8514,11168070539783404,1/12/21,21040809,L,6,A8514,34.37,34.39,5.16,21.24,7.99,7.99,,,
A8515,11421945127081005,1/12/21,21006420,Q,1,A8515,38.98,29.32,5.85,17.09,8.38,6.38,,,
A8516,11335820623034615,1/12/21,21006419,P,1,A8516,8.55,13.66,1.03,3.65,8.98,8.98,,,
A8517,11490676402090657,1/12/21,21006420,Q,6,A8517,228.84,159.5,34.32,118.8,8.98,6.38,,,
A8518,11266630263197827,1/12/21,21040812,L,12,A8518,43.67,43.71,6.55,29.17,7.99,7.99,,,
A8519,11289219174508244,1/12/21,21040817,L,4,A8519,59.71,61.51,8.96,46.8,5.75,5.75,,,
A8520,11391013660156247,1/12/21,21040811,L,6,A8520,40.41,37.46,6.06,21.9,9.5,9.5,,,
A8521,11117355091522619,1/12/21,21006419,Q,1,A8521,98.84,67.75,14.83,46.54,8.98,6.38,,,
A8522,11262874647289061,1/12/21,21040814,L,12,A8522,43.67,43.71,6.55,29.17,7.99,7.99,,,
A8523,11496919384218612,1/12/21,21040815,L,2,A8523,34.01,25.46,5.1,8.37,11.99,11.99,,,
A8524,11428204398918666,1/12/21,21040816,L,3,A8524,34.26,31.22,5.14,18.09,7.99,7.99,,,
A8525,11490794598687461,1/12/21,21040818,L,1,A8525,34.08,35.1,5.11,23,6.99,6.99,,,
A8526,11127894917099454,1/12/21,21006420,Q,6,A8526,41.57,42.51,6.24,29.89,8.98,6.38,,,
A8527,11474196340891418,1/12/21,0228-11-,G,20,A8527,1164,1091.79,93.2,986.6,11.99,11.99,,,
A8528,11247157585165862,1/12/21,21040820,L,1,A8528,19.09,18.91,2.86,9.06,6.99,6.99,,,
A8529,11287688516090608,1/12/21,21040819,L,18,A8529,305.76,251.49,45.84,195.66,9.99,9.99,,,
A8530,11116298683257854,1/12/21,21006421,P,2,A8530,8.67,15.62,1.3,5.34,8.98,8.98,,,
A8531,11183367311492202,1/12/21,21006421,O,1,A8531,21.3,31.11,3.24,18.89,8.98,8.98,,,
A8532,11356752677921854,1/12/21,21006421,Q,1,A8532,14.81,15.88,2.22,5.7,8.98,7.96,,,
A8533,11199105008378660,1/12/21,21040821,L,12,A8533,18.56,19.63,2.78,9.35,7.5,7.5,,,
A8534,11300454881857826,1/12/21,21040823,L,1,A8534,30.17,30.78,4.53,19.26,6.99,6.99,,,
A8535,11180039653785855,1/12/21,21040824,L,1,A8535,11.02,10.31,0.88,4.68,4.75,4.75,,,
A8536,11290080279599443,1/12/21,21040825,L,2,A8536,10.37,10.68,0.83,2.86,6.99,6.99,,,
A8537,11431992485340266,1/12/21,21006421,O,1,A8537,18.75,21.22,2.81,9.43,8.98,8.98,,,
A8538,11437921916007437,1/12/21,21006421,Q,6,A8538,22.33,20.41,3.35,10.68,8.51,6.38,,,
A8539,11233112694357067,1/12/21,21006421,Q,2,A8539,78.2,71.99,11.74,45.24,9.14,15.01,,,
A8540,11169400864465816,1/12/21,21040826,L,4,A8540,61.71,60.52,9.26,43.27,7.99,7.99,,,
A8541,11412686932787465,1/12/21,21040827,L,2,A8541,28.5,27.37,4.28,18.34,4.75,4.75,,,
A8542,11185813857772236,1/12/21,21040829,L,6,A8542,26.68,27.48,4,13.98,9.5,9.5,,,
A8543,11329954733210603,1/12/21,21040828,L,8,A8543,65.74,65.73,9.86,51.12,4.75,4.75,,,
A8544,11153524891574625,1/12/21,21040830,L,4,A8544,29.13,27.96,4.37,15.6,7.99,7.99,,,
A8545,11236193879271454,1/12/21,21006422,O,1,A8545,17.05,17.57,2.56,6.03,8.98,8.98,,,
A8546,11301690896376247,1/12/21,21006422,O,1,A8546,8.54,11.34,0.68,1.68,8.98,8.98,,,
A8547,11268169155028208,1/12/21,21006422,Q,1,A8547,13.51,14.31,1.08,6.85,8.98,6.38,,,
A8548,11340178465039466,1/12/21,21006422,Q,1,A8548,22.88,19.93,3.43,10.12,8.98,6.38,,,
A8549,11298180055112259,1/12/21,21040832,L,6,A8549,29.43,29.08,4.41,17.17,7.5,7.5,,,
A8550,11293699858316246,1/12/21,21006423,Q,24,A8550,84,109.01,12.6,46.56,28.36,49.85,,,
A8551,11496719561041003,1/12/21,21040831,L,3,A8551,32.48,31.8,4.87,21.18,5.75,5.75,,,
A8552,11295055777833854,1/12/21,21040835,J,7,A8552,2039.52,2019.63,212.17,1797.46,10,10,,,
A8553,11402235120904204,1/12/21,21040833,L,3,A8553,30.92,31.85,4.64,20.22,6.99,6.99,,,
A8554,11182113991890601,1/12/21,21006423,Q,1,A8554,5.38,9.19,0.81,2,8.98,6.38,,,
A8555,11353607992612238,1/12/21,21040834,L,12,A8555,37.32,38.15,5.6,23.05,9.5,9.5,,,
A8556,11417217224390609,1/12/21,21040836,L,4,A8556,21.84,23.75,3.28,13.48,6.99,6.99,,,
A8557,11384218982889052,1/12/21,21006423,Q,1,A8557,12.47,14.01,1.87,4.18,8.98,7.96,,,
A8558,11337855451926601,1/12/21,21040838,L,4,A8558,94.37,94.36,14.16,59.2,21,21,,,
A8559,11427754726848207,1/12/21,21040839,L,2,A8559,28.74,24.87,4.32,15.8,4.75,4.75,,,
A8560,11279861382132233,1/12/21,21040837,L,18,A8560,60.65,58.98,9.1,44.13,5.75,5.75,,,
A8561,11199920532129800,1/12/21,21040840,L,1,A8561,18.97,19.55,2.85,10.95,5.75,5.75,,,
A8562,11297460703023444,1/12/21,21040841,L,1,A8562,22.71,23.4,3.41,15.24,4.75,4.75,,,
A8563,11273845927765844,1/12/21,21040842,L,12,A8563,44.96,43.86,6.74,27.13,9.99,9.99,,,
A8564,11224541287354639,1/12/21,21040844,L,1,A8564,77.74,79.47,11.66,53.31,14.5,14.5,,,
A8565,11462744797216220,1/12/21,21006424,Q,1,A8565,14.81,14.3,2.22,5.7,8.98,6.38,,,
A8566,11390109956537031,1/12/21,21040843,L,2,A8566,21.59,21.25,3.24,13.26,4.75,4.75,,,
A8567,11335880083399456,1/12/21,21006424,Q,2,A8567,45.66,34.58,6.84,20.64,9.73,7.1,,,
A8568,11498133617919400,1/12/21,21040847,M,1,A8568,14.63,12.73,2.19,4.84,5.75,5.7,,,
A8569,11281352246997838,1/12/21,21006425,O,1,A8569,18.67,25.64,2.28,14.38,8.98,8.98,,,
A8570,11334962647367460,1/12/21,21040848,L,6,A8570,33.49,29.89,5.02,17.37,7.5,7.5,,,
A8571,11380896102259449,1/12/21,21040845,L,2,A8571,35.12,30.39,5.26,20.38,4.75,4.75,,,
A8572,11140900487615408,1/12/21,21040846,L,2,A8572,25.71,25.93,3.86,17.32,4.75,4.75,,,
A8573,11386638170595462,1/12/21,21006425,O,1,A8573,14.68,16.88,2.2,5.7,8.98,8.98,,,
A8574,11182005601885804,1/12/21,21006425,N,1,A8574,278.19,178.09,22.26,155.83,0,0,,,
A8575,11477567552164269,1/12/21,21006425,N,1,A8575,278.19,178.09,22.26,155.83,0,0,,,
A8576,11113895830653830,1/12/21,21041091,J,1,A8576,74.98,75.97,11.41,55,9.56,9.56,,,
A8577,11458116106200223,1/12/21,21006425,Q,3,A8577,20.23,14.91,3.03,5.04,9.46,6.84,,,
A8578,11186450270098645,1/12/21,21040849,L,4,A8578,43.93,44.74,6.59,31.16,6.99,6.99,,,
A8579,11222333895970617,1/12/21,21006425,Q,1,A8579,14.81,15.88,2.22,5.7,8.38,7.96,,,
A8580,11101306688370669,1/12/21,21040850,L,4,A8580,149.32,108.1,22.4,78.2,7.5,7.5,,,
A8581,11162462538761801,1/12/21,21040851,L,1,A8581,17.62,18.15,2.64,10.76,4.75,4.75,,,
A8582,11450619745109009,1/12/21,21040852,L,1,A8582,77.74,79.47,11.66,53.31,14.5,14.5,,,
A8583,11363544741257827,1/12/21,21006426,O,1,A8583,5.86,11.51,0.47,2.06,8.98,8.98,,,
A8584,11389231234976244,1/12/21,21040853,L,6,A8584,29.93,29.94,4.49,15.95,9.5,9.5,,,
A8585,11411668585602629,1/12/21,21006426,P,2,A8585,15.54,14.3,2.36,2.96,8.98,8.98,,,
A8586,11166895402691416,1/12/21,21006426,Q,12,A8586,61.43,75.6,9.21,43.44,8.98,22.95,,,
A8587,11452281248475448,1/12/21,21006426,Q,2,A8587,13.18,15.02,1.98,5.94,11.69,7.1,,,
A8588,11350161828707401,1/12/21,21006426,O,1,A8588,4.71,11.87,0.71,2.18,8.98,8.98,,,
A8589,11248031462717059,1/12/21,21040854,L,1,A8589,13.57,14.8,2.04,5.77,6.99,6.99,,,
A8590,11270737770110655,1/12/21,21040857,L,4,A8590,43.93,44.74,6.59,31.16,6.99,6.99,,,
A8591,11310229441248248,1/12/21,21006427,Q,1,A8591,21.93,16.27,3.29,5.82,8.98,7.16,,,
A8592,11312123066863421,1/12/21,21006426,Q,1,A8592,14.81,14.3,2.22,5.7,7.77,6.38,,,
A8593,11471384691771437,1/12/21,21006427,Q,6,A8593,23.94,21.97,3.59,7.56,10.08,10.82,,,
A8594,11480672987399458,1/12/21,21040855,L,6,A8594,35.39,34.51,5.31,19.21,9.99,9.99,,,
A8595,11329636223594604,1/12/21,21040858,L,12,A8595,40.77,41.39,6.12,25.77,9.5,9.5,,,
A8596,11261296507165053,1/12/21,21006427,N,1,A8596,278.19,178.09,22.26,155.83,0,0,,,
A8597,11125753576902650,1/12/21,21006427,O,1,A8597,42.62,41.01,6.39,25.64,8.98,8.98,,,
A8598,11340328846257027,1/12/21,21040856,L,1,A8598,19.57,18.97,2.94,9.04,6.99,6.99,,,
A8599,11357233800073024,1/12/21,21040859,L,1,A8599,21.32,13.87,3.2,4.92,5.75,5.75,,,
A8600,11360969488461809,1/12/21,21006427,Q,1,A8600,7.99,10.09,0.64,3.07,8.98,6.38,,,
A8601,11259419100657844,1/12/21,21006428,P,2,A8601,15.54,14.27,2.33,2.96,8.98,8.98,,,
A8602,11410204933817833,1/12/21,21006428,Q,1,A8602,53.01,50.26,6.36,37.39,8.98,6.51,,,
A8603,11349392920861840,1/12/21,21006428,Q,2,A8603,28.36,19.15,4.25,8.52,8.98,6.38,,,
A8604,11497377838191401,1/12/21,21040860,L,6,A8604,40.38,41.18,6.06,25.62,9.5,9.5,,,
A8605,11147220067218638,1/12/21,21006428,Q,1,A8605,98.84,67.75,14.83,46.54,8.98,6.38,,,
