Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A4589,11277410570681046,11/24/20,20021543,L,12,A4589,60.42,61.33,9.06,42.77,9.5,9.5,,,
A4590,11305703244813058,11/12/20,20017082,I,1,A4590,61.14,63.77,9.17,40.85,9.8,11.75,,,
A4591,11226956587413056,11/30/20,20003025,O,1,A4591,8.52,12.69,1.28,2.43,8.98,8.98,,,
A4592,11251579165081834,11/29/20,20023462,L,6,A4592,37.06,32.32,5.56,18.77,7.99,7.99,,,
A4593,11312622273863462,11/27/20,20022978,L,2,A4593,21.59,21.25,3.24,13.26,4.75,4.75,,,
A4594,11366787741447448,11/25/20,20021669,L,2,A4594,28.12,27.07,4.22,18.1,4.75,4.75,,,
A4595,11451445237241040,11/25/20,20021696,L,4,A4595,56.24,50.39,8.44,36.2,5.75,5.75,,,
A4596,11118122427302647,11/30/20,20024403,L,1,A4596,21.73,20.41,3.26,10.16,6.99,6.99,,,
A4597,11397154387165051,11/14/20,20002072,N,2,A4597,27.88,10.58,2.24,8.34,0,0,,,
A4598,11139264111333811,11/25/20,20022097,L,12,A4598,24.92,18.48,0,11.49,6.99,6.99,,,
A4599,11454404230841855,11/30/20,20024480,L,1,A4599,14.25,14.51,2.14,6.62,5.75,5.75,,,
A4600,11271248760685055,11/18/20,20019060,L,12,A4600,62.8,61.69,9.42,42.77,9.5,9.5,,,
A4601,11249692802531412,11/27/20,20022673,L,1,A4601,15.21,15.44,2.28,8.41,4.75,4.75,,,
A4602,11196789292205817,11/12/20,20002002,N,1,A4602,19.32,41.14,2.9,38.24,0,0,,,
A4603,11262202692994668,11/19/20,20002580,N,1,A4603,10.12,4.51,1.52,2.99,0,0,,,
A4604,11392674237750656,11/13/20,20002047,Q,12,A4604,34.39,274.37,5.16,261.6,8.98,7.61,,,
A4605,11344909098262662,11/30/20,20024496,I,1,A4605,13.26,13.49,1.99,6.49,3.16,3.01,,,
A4606,11300702315113063,11/17/20,20018510,C,1,A4606,18.23,18.5,2.73,6.03,9.74,9.74,,,
A4607,11293309801127443,11/8/20,20016077,L,12,A4607,14.03,33.6,1.12,23.73,8.75,8.75,,,
A4608,11389452536979421,11/30/20,20024309,L,4,A4608,60.44,44.57,9.06,28.52,6.99,6.99,,,
A4609,11155443645949853,11/26/20,20021927,L,12,A4609,21.36,21.68,3.2,11.49,6.99,6.99,,,
A4610,11441544733227419,11/29/20,20023563,L,2,A4610,60.44,54.51,9.06,36.7,8.75,8.75,,,
A4611,11356801680141817,11/17/20,20018420,L,12,A4611,62.8,61.69,9.42,42.77,9.5,9.5,,,
A4612,11118081880899448,11/27/20,20002817,O,1,A4612,8.92,12.75,1.34,2.43,8.98,8.98,,,
A4613,11257453259513822,11/6/20,20015500,L,12,A4613,63.54,61.8,9.53,42.77,9.5,9.5,,,
A4614,11123841806475410,11/24/20,20021496,L,1,A4614,10.35,10.51,0.83,4.93,4.75,4.75,,,
A4615,11402485541107425,11/8/20,20016305,L,12,A4615,63.22,61.75,9.48,42.77,9.5,9.5,,,
A4616,11191943850072256,11/30/20,20003108,O,1,A4616,9.6,12.85,1.44,2.43,8.98,8.98,,,
A4617,11335829440165017,11/25/20,20022160,L,1,A4617,11.97,9.84,0,5.09,4.75,4.75,,,
A4618,11209168255328213,11/7/20,20015903,L,12,A4618,64.29,61.91,9.64,42.77,9.5,9.5,,,
A4619,11174084309638636,11/15/20,20017844,L,12,A4619,62.42,61.63,9.36,42.77,9.5,9.5,,,
A4620,11117002329909855,11/13/20,20017238,I,1,A4620,61.14,63.77,9.17,40.85,9.8,11.75,,,
A4621,11231872452803401,11/15/20,20017777,I,1,A4621,112.93,119.35,16.03,89.99,9.38,11.33,,,
A4622,11340787212936261,11/13/20,20002063,Q,1,A4622,103.86,98.49,15.58,73,9.46,9.91,,,
A4623,11229360529054639,11/13/20,20002043,Q,4,A4623,30.29,26.76,3.63,13.76,8.98,9.37,,,
A4624,11164436962293039,11/16/20,20018148,I,2,A4624,122.28,114.86,18.34,81.7,10.74,12.82,,,
A4625,11175430273725827,11/16/20,20018304,I,1,A4625,113.96,119.44,16.12,89.99,9.38,11.33,,,
A4626,11232393572866657,11/29/20,20023850,L,12,A4626,45.99,46.18,6.9,30.53,8.75,8.75,,,
A4627,11132858440121019,11/23/20,20021029,L,1,A4627,15.21,15.44,2.28,8.41,4.75,4.75,,,
A4628,11191126679733036,11/17/20,20018678,L,24,A4628,29.26,29.71,4.39,17.82,7.5,7.5,,,
A4629,11117168895576241,11/19/20,20019290,L,4,A4629,86.96,63.18,13.04,40.64,9.5,9.5,,,
A4630,11162133335621859,11/30/20,20024540,L,6,A4630,20.56,20.76,3.08,9.69,7.99,7.99,,,
A4631,11206588217829069,11/10/20,20016951,L,12,A4631,64.5,61.95,9.68,42.77,9.5,9.5,,,
A4632,11273480461379460,11/15/20,20017927,L,12,A4632,62.57,61.66,9.39,42.77,9.5,9.5,,,
A4633,11129780670160229,11/6/20,20015492,I,1,A4633,10.57,17.95,1.59,3.29,8.92,11.07,,,
A4634,11259388544315433,11/13/20,20002051,Q,4,A4634,24.58,23.62,3.69,7.52,8.14,12.41,,,
A4635,11484029735421041,11/6/20,20015570,L,12,A4635,63.41,61.78,9.51,42.77,9.5,9.5,,,
A4636,11490755365225059,11/23/20,20020925,L,1,A4636,15.21,15.44,2.28,8.41,4.75,4.75,,,
A4637,11395406006961005,11/19/20,20019121,L,12,A4637,62.8,61.69,9.42,42.77,9.5,9.5,,,
A4638,11495602902201827,11/23/20,20021110,L,24,A4638,29.26,29.71,4.39,17.82,7.5,7.5,,,
A4639,11180596451161856,11/13/20,20002044,Q,3,A4639,11.54,13.65,0.92,4.5,8.98,8.23,,,
A4640,11149915034885805,11/27/20,20022766,C,1,A4640,24.29,22.58,3.64,7.84,11.1,11.1,,,
A4641,11338500329569858,11/20/20,20019715,L,1,A4641,16.18,10.53,2.43,3.35,4.75,4.75,,,
A4642,11429842816988220,11/29/20,20023515,L,1,A4642,15.3,15.46,2.3,8.41,4.75,4.75,,,
A4643,11363024762010643,11/13/20,20002048,N,1,A4643,19.32,41.14,2.9,38.24,0,0,,,
A4644,11144792214021819,11/19/20,20019361,L,1,A4644,14.47,13.55,2.17,6.63,4.75,4.75,,,
A4645,11397424025542627,11/13/20,20002057,Q,1,A4645,11.99,15.72,1.8,4.01,8.38,9.91,,,
A4646,11452452185893010,11/8/20,20016384,C,1,A4646,28.56,23.58,4.28,9.04,10.26,10.26,,,
A4647,11395629487298650,11/8/20,20016108,C,1,A4647,24.01,24.37,3.6,9.04,11.73,11.73,,,
A4648,11298810817546661,11/24/20,20002608,Q,1,A4648,17.98,17.71,2.7,6.82,8.98,8.19,,,
A4649,11291615163168204,11/18/20,20018946,L,1,A4649,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4650,11467590243794629,11/26/20,20021881,L,2,A4650,23.38,23.74,3.51,13.24,6.99,6.99,,,
A4651,11223636108553027,11/26/20,20021868,L,2,A4651,23.38,23.74,3.51,13.24,6.99,6.99,,,
A4652,11243190775387445,11/23/20,20021125,L,1,A4652,29.05,29.48,4.36,18.13,6.99,6.99,,,
A4653,11272034901557009,11/13/20,20002067,N,1,A4653,12.65,5.18,1.01,4.17,0,0,,,
A4654,11233956934900250,11/28/20,20002931,O,1,A4654,8.73,12.74,1.33,2.43,8.98,8.98,,,
A4655,11113335063400245,11/19/20,20019268,J,5,A4655,922.05,867.76,108.75,748.1,10.91,10.91,,,
A4656,11437786119116252,11/14/20,20002095,N,1,A4656,13.24,5.23,1.06,4.17,0,0,,,
A4657,11440653110495454,11/24/20,20021313,L,2,A4657,23.64,18.03,1.9,8.14,7.99,7.99,,,
A4658,11355547177853036,11/16/20,20018299,I,2,A4658,227.92,226.28,32.24,179.98,10.07,12.06,,,
A4659,11233178152518630,11/29/20,20024187,L,12,A4659,24.74,22.19,3.71,11.49,6.99,6.99,,,
A4660,11235558684193813,11/7/20,20015756,L,12,A4660,60.42,61.33,9.06,42.77,9.5,9.5,,,
A4661,11180168999231447,11/18/20,20019016,L,1,A4661,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4662,11231432479464206,11/30/20,20023913,L,1,A4662,11.97,11.64,1.8,5.09,4.75,4.75,,,
A4663,11261428664809815,11/28/20,20023158,L,1,A4663,20.89,20.28,3.13,10.16,6.99,6.99,,,
A4664,11473294996243460,11/26/20,20021972,L,12,A4664,45.49,46.17,6.82,30.6,8.75,8.75,,,
A4665,11220048641194656,11/9/20,20016649,I,1,A4665,61.14,63.77,9.17,40.85,9.8,11.75,,,
A4666,11110610143988233,11/16/20,20018040,L,1,A4666,16.54,13.095,2.48,6.62,3.995,3.995,,,
A4667,11187266964308249,11/4/20,20014815,I,1,A4667,61.14,63.77,9.17,40.85,9.8,11.75,,,
A4668,11424439375964221,11/26/20,20022032,L,1,A4668,15.21,15.44,2.28,8.41,4.75,4.75,,,
A4669,11434531739777005,11/29/20,20023754,L,1,A4669,13.81,12.98,1.1,7.13,4.75,4.75,,,
A4670,11333502277418643,11/11/20,20017054,C,1,A4670,24.33,22.36,3.65,7.5,11.21,11.21,,,
A4671,11373415396785035,11/8/20,20016330,C,1,A4671,22.94,24.14,2.75,9.57,11.82,11.82,,,
A4672,11385720558351409,11/18/20,20019025,L,1,A4672,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4673,11393579498617809,11/17/20,20018679,C,1,A4673,18.23,18.5,2.73,6.03,9.74,9.74,,,
A4674,11179351935509021,11/25/20,20021667,L,1,A4674,29.03,29.47,4.35,18.13,6.99,6.99,,,
A4675,11404899633721808,11/30/20,20023933,L,3,A4675,46.95,39.95,7.05,27.15,5.75,5.75,,,
A4676,11481031939934603,11/28/20,20002942,O,1,A4676,8.73,12.72,1.31,2.43,8.98,8.98,,,
A4677,11493087276728264,11/18/20,20002319,N,1,A4677,11.99,4.23,1.8,2.43,0,0,,,
A4678,11230939006434621,11/29/20,20002993,O,1,A4678,8.73,12.72,1.31,2.43,8.98,8.98,,,
A4679,11376472579150668,11/4/20,20001699,N,1,A4679,14.35,5.32,1.15,4.17,0,0,,,
A4680,11173562198182630,11/30/20,20024124,I,1,A4680,15.36,15.09,1.23,8.99,3.01,2.87,,,
A4681,11280431324137865,11/24/20,20021623,L,1,A4681,11.82,12.01,0.95,4.07,6.99,6.99,,,
A4682,11256563173180263,11/26/20,20022422,I,1,A4682,13.53,13.53,2.03,6.49,3.16,3.01,,,
A4683,11106861999525814,11/28/20,20022998,L,1,A4683,11.82,12.01,0.95,4.07,6.99,6.99,,,
A4684,11103454668222629,11/25/20,20021806,L,60,A4684,124.6,85.65,18.7,57.45,9.5,9.5,,,
A4685,11342650473559415,11/21/20,20019956,L,12,A4685,23.15,21.95,3.47,11.49,6.99,6.99,,,
A4686,11245265916786658,11/29/20,20023729,L,12,A4686,24.95,22.22,3.74,11.49,6.99,6.99,,,
A4687,11242551835769044,11/24/20,20021235,L,2,A4687,29.66,24.46,4.45,14.26,5.75,5.75,,,
A4688,11192600323842615,11/21/20,20019973,L,1,A4688,17.57,13.49,2.64,5.1,5.75,5.75,,,
A4689,11364265082691466,11/5/20,20015148,I,1,A4689,148.78,151.01,18.9,104.99,25.12,25.12,,,
A4690,11324561588742664,11/30/20,20023991,L,1,A4690,14.22,14.5,2.13,6.62,5.75,5.75,,,
A4691,11434798058163427,11/22/20,20020669,L,1,A4691,15.97,11.99,2.4,2.6,6.99,6.99,,,
A4692,11116238061582642,11/16/20,20018323,L,1,A4692,17.84,15.05,2.68,6.62,5.75,5.75,,,
A4693,11233853495059458,11/2/20,20014303,L,1,A4693,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4694,11448125939635451,11/2/20,20014297,L,1,A4694,10.82,8.15,0.87,2.53,4.75,4.75,,,
A4695,11109186816489824,11/2/20,20014320,L,1,A4695,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4696,11372110762685009,11/2/20,20014283,L,1,A4696,10.82,8.15,0.87,2.53,4.75,4.75,,,
A4697,11109348147714629,11/2/20,20014368,L,2,A4697,36.32,36.7,5.45,25.5,5.75,5.75,,,
A4698,11344609298176223,11/2/20,20014529,L,2,A4698,41.12,37.41,6.16,25.5,5.75,5.75,,,
A4699,11458601862990644,11/22/20,20020533,L,6,A4699,26.35,26.75,3.95,15.3,7.5,7.5,,,
A4700,11376509771987441,11/22/20,20020535,L,3,A4700,53.52,35.4,8.04,19.86,7.5,7.5,,,
A4701,11222618749327415,11/28/20,20023234,L,12,A4701,27,26.22,4.05,12.18,9.99,9.99,,,
A4702,11483388088985040,11/13/20,20002058,Q,1,A4702,9.25,12.25,0.74,1.6,8.14,9.91,,,
A4703,11255187094813808,11/24/20,20021590,L,1,A4703,15.12,13.65,2.27,6.63,4.75,4.75,,,
A4704,11319501817936247,11/23/20,20020921,L,1,A4704,29.03,29.47,4.35,18.13,6.99,6.99,,,
A4705,11193313819130629,11/17/20,20018530,L,1,A4705,29.05,29.48,4.36,18.13,6.99,6.99,,,
A4706,11196973750037045,11/26/20,20021917,L,1,A4706,12.58,11.73,1.89,5.09,4.75,4.75,,,
A4707,11179547555528219,11/10/20,20016915,L,12,A4707,45.49,46.17,6.82,30.6,8.75,8.75,,,
A4708,11138399098321863,11/16/20,20018218,L,8,A4708,35.06,33.65,5.26,20.4,7.99,7.99,,,
A4709,11414123943590603,11/24/20,20021515,L,1,A4709,15.93,14.76,2.39,6.62,5.75,5.75,,,
A4710,11129794739717820,11/26/20,20022429,L,1,A4710,17.83,18.1,2.67,9.68,5.75,5.75,,,
A4711,11321359777744260,11/14/20,20017492,L,2,A4711,24.21,22.82,3.63,5.2,13.99,13.99,,,
A4712,11255903460975427,11/3/20,20014549,L,2,A4712,14.1,14.32,1.13,5.2,7.99,7.99,,,
A4713,11376906837002665,11/2/20,20014340,L,1,A4713,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4714,11473782062632208,11/2/20,20014332,L,1,A4714,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4715,11234888735407400,11/2/20,20014389,L,2,A4715,36.18,36.68,5.43,25.5,5.75,5.75,,,
A4716,11227971114312262,11/23/20,20021156,L,1,A4716,29.05,29.48,4.36,18.13,6.99,6.99,,,
A4717,11176125514198621,11/6/20,20015660,L,3,A4717,24.64,21,3.7,7.8,9.5,9.5,,,
A4718,11338503444766630,11/21/20,20019889,L,2,A4718,24.19,23.64,3.63,14.26,5.75,5.75,,,
A4719,11487002220005848,11/13/20,20002058,Q,2,A4719,26.05,19.16,3.91,5.34,8.93,9.91,,,
A4720,11375469512267455,11/22/20,20020665,L,1,A4720,14.94,14.61,2.24,6.62,5.75,5.75,,,
A4721,11439268210482669,11/13/20,20002059,Q,4,A4721,29.46,25.49,4.42,11.16,8.98,9.91,,,
A4722,11453689687787430,11/19/20,20019129,L,24,A4722,29.26,29.71,4.39,17.82,7.5,7.5,,,
A4723,11190474206635421,11/21/20,20020061,L,1,A4723,29.03,29.47,4.35,18.13,6.99,6.99,,,
A4724,11226827361487447,11/24/20,20021459,L,12,A4724,48.93,47.44,7.34,30.6,9.5,9.5,,,
A4725,11465202894642617,11/21/20,20020091,L,12,A4725,26.79,27.19,4.02,12.18,10.99,10.99,,,
A4726,11386481264988204,11/2/20,20014327,L,1,A4726,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4727,11133582165479444,11/2/20,20014287,L,1,A4727,14.28,9.42,2.14,2.53,4.75,4.75,,,
A4728,11348774773741022,11/15/20,20017851,L,12,A4728,62.42,61.63,9.36,42.77,9.5,9.5,,,
A4729,11403643685217876,11/23/20,20020742,L,1,A4729,29.03,29.47,4.35,18.13,6.99,6.99,,,
A4730,11386338141985815,11/5/20,20015158,H,6,A4730,25.63,26.01,3.84,13.68,6.99,6.99,,,
A4731,11130433586926622,11/14/20,20002091,N,1,A4731,12.65,5.18,1.01,4.17,0,0,,,
A4732,11342129356645066,11/18/20,20019037,J,5,A4732,922.05,867.76,108.75,748.1,10.91,10.91,,,
A4733,11447323270365014,11/18/20,20019103,I,1,A4733,24.15,24.32,1.93,16.59,3.99,3.8,,,
A4734,11218882160393827,11/27/20,20022843,L,1,A4734,11.82,12.01,0.95,4.07,6.99,6.99,,,
A4735,11101364464064212,11/18/20,20018951,L,2,A4735,26.78,22.03,4.02,13.26,4.75,4.75,,,
A4736,11240470068833026,11/27/20,20022909,I,2,A4736,26.52,22.24,3.98,12.98,3.44,3.28,,,
A4737,11310517260429036,11/8/20,20016052,L,12,A4737,14.03,33.6,1.12,23.73,8.75,8.75,,,
A4738,11249060990569041,11/27/20,20022566,L,1,A4738,15.59,14.71,2.34,6.62,5.75,5.75,,,
A4739,11104244514857004,11/18/20,20018884,L,1,A4739,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4740,11171269917439426,11/20/20,20019578,L,12,A4740,67.97,66.64,10.2,46.45,9.99,9.99,,,
A4741,11413248466748265,11/21/20,20019972,L,12,A4741,62.8,61.69,9.42,42.77,9.5,9.5,,,
A4742,11497859889675443,11/8/20,20016353,L,12,A4742,63.22,61.75,9.48,42.77,9.5,9.5,,,
A4743,11231491220139447,11/29/20,20023588,L,1,A4743,16.45,13.32,2.47,5.1,5.75,5.75,,,
A4744,11276030428005865,11/30/20,20024278,L,1,A4744,14.22,14.5,2.13,6.62,5.75,5.75,,,
A4745,11372467105371405,11/27/20,20022462,L,1,A4745,15.21,15.44,2.28,8.41,4.75,4.75,,,
A4746,11491709717895425,11/21/20,20020148,L,1,A4746,15.61,15.5,2.34,8.41,4.75,4.75,,,
A4747,11169105017774629,11/17/20,20018541,L,12,A4747,62.8,61.69,9.42,42.77,9.5,9.5,,,
A4748,11399993967125868,11/16/20,20018179,L,12,A4748,60.59,61.36,9.09,42.77,9.5,9.5,,,
A4749,11233937930585052,11/20/20,20002367,Q,1,A4749,23.73,18.57,3.56,6.82,8.98,8.19,,,
A4750,11278238662036265,11/7/20,20015755,L,12,A4750,48.93,47.44,7.34,30.6,9.5,9.5,,,
A4751,11337188323865865,11/2/20,20014316,L,1,A4751,10.82,8.15,0.87,2.53,4.75,4.75,,,
A4752,11378730085513028,11/8/20,20016054,L,12,A4752,14.03,33.6,1.12,23.73,8.75,8.75,,,
A4753,11384076415538620,11/18/20,20018880,L,2,A4753,21.61,21.25,3.24,13.26,4.75,4.75,,,
A4754,11305509747041015,11/17/20,20018612,L,12,A4754,64.56,61.95,9.68,42.77,9.5,9.5,,,
A4755,11271453898363451,11/7/20,20001797,Q,60,A4755,70.15,132.22,5.6,114,9.82,12.62,,,
A4756,11480085842529858,11/19/20,20019229,L,1,A4756,15.66,13.73,2.35,6.63,4.75,4.75,,,
A4757,11180205144145025,11/6/20,20015362,L,1,A4757,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4758,11149413055921859,11/16/20,20017965,L,1,A4758,16.27,13.82,2.44,6.63,4.75,4.75,,,
A4759,11465195208606656,11/12/20,20002007,Q,1,A4759,10.47,9.73,0.84,2.54,8.98,6.35,,,
A4760,11354638553523404,11/4/20,20015011,L,1,A4760,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4761,11107054426339452,11/7/20,20015926,L,12,A4761,14.03,33.6,1.12,23.73,8.75,8.75,,,
A4762,11139837641803412,11/21/20,20019963,L,1,A4762,22.75,14.79,3.41,6.63,4.75,4.75,,,
A4763,11111291705028203,11/21/20,20019899,L,1,A4763,16.25,13.82,2.44,6.63,4.75,4.75,,,
A4764,11454176236413847,11/27/20,20022894,L,1,A4764,29.68,30.13,4.45,18.69,6.99,6.99,,,
A4765,11334712962866646,11/14/20,20017432,L,2,A4765,61.14,54.55,9.18,37.38,7.99,7.99,,,
A4766,11338662612441836,11/5/20,20015299,L,12,A4766,50.03,48.95,7.5,31.95,9.5,9.5,,,
A4767,11200259796715473,11/3/20,20014789,L,1,A4767,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4768,11468778882621848,11/6/20,20015372,L,1,A4768,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4769,11415377603425869,11/5/20,20015082,L,1,A4769,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4770,11305774476701067,11/5/20,20015043,L,1,A4770,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4771,11310063447374604,11/6/20,20015367,L,1,A4771,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4772,11161438143405034,11/5/20,20015225,L,1,A4772,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4773,11257271250537061,11/7/20,20015724,L,1,A4773,30.11,30.2,4.52,18.69,6.99,6.99,,,
A4774,11419239824074616,11/6/20,20015543,L,1,A4774,30.11,30.2,4.52,18.69,6.99,6.99,,,
A4775,11117011882058649,11/21/20,20020102,L,3,A4775,87.07,70.96,13.06,47.91,9.99,9.99,,,
A4776,11297158613717841,11/29/20,20023537,L,3,A4776,90.24,71.44,13.54,47.91,9.99,9.99,,,
A4777,11157818751548210,11/30/20,20024668,L,4,A4777,94.21,95.94,14.13,59.81,22,22,,,
A4778,11482973647948260,11/5/20,20015277,L,1,A4778,30.57,30.27,4.59,18.69,6.99,6.99,,,
A4779,11434230744287409,11/24/20,20021266,L,12,A4779,46.42,38.35,6.96,21.4,9.99,9.99,,,
A4780,11363352877097056,11/20/20,20019579,C,4,A4780,97.28,53.17,14.6,30,8.57,8.57,,,
A4781,11319636150666651,11/19/20,20019555,L,1,A4781,16.6,16.54,2.49,7.06,6.99,6.99,,,
A4782,11469277232346603,11/9/20,20016671,L,1,A4782,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4783,11320328562345009,11/21/20,20020155,L,1,A4783,16.25,13.82,2.44,6.63,4.75,4.75,,,
A4784,11304207986663452,11/10/20,20016918,L,1,A4784,32.4,30.54,4.86,18.69,6.99,6.99,,,
A4785,11307830343985063,11/23/20,20002531,Q,1,A4785,221.64,179.91,17.73,155.83,8.51,6.35,,,
A4786,11487980851545835,11/6/20,20015521,L,1,A4786,30.11,30.2,4.52,18.69,6.99,6.99,,,
A4787,11108721730755464,11/21/20,20002421,Q,1,A4787,27.82,24.19,2.23,13.8,8.98,8.16,,,
A4788,11323700307612201,11/22/20,20002480,Q,1,A4788,46.45,39.31,6.97,25.99,8.98,6.35,,,
A4789,11191373587419403,11/22/20,20002497,Q,1,A4789,45.85,40.89,6.97,25.99,8.98,7.93,,,
A4790,11210940647640212,11/22/20,20002488,Q,1,A4790,45.94,39.23,6.89,25.99,8.98,6.35,,,
A4791,11325150987185853,11/9/20,20016664,L,12,A4791,63.22,61.75,9.48,42.77,9.5,9.5,,,
A4792,11187767842955457,11/19/20,20019173,L,1,A4792,14.22,13.51,2.13,6.63,4.75,4.75,,,
A4793,11105844492196258,11/7/20,20015958,L,1,A4793,30.11,30.2,4.52,18.69,6.99,6.99,,,
A4794,11145773255417057,11/3/20,20014739,L,1,A4794,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4795,11249806136730655,11/4/20,20014808,L,1,A4795,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4796,11220624861803406,11/10/20,20001928,Q,1,A4796,48.05,39.55,7.21,25.99,8.98,6.35,,,
A4797,11448343010742632,11/22/20,20020697,L,1,A4797,29.03,29.47,4.35,18.13,6.99,6.99,,,
A4798,11307994789829864,11/20/20,20019652,L,1,A4798,30.45,29.69,4.57,18.13,6.99,6.99,,,
A4799,11113739686538627,11/20/20,20019654,L,1,A4799,30.45,29.69,4.57,18.13,6.99,6.99,,,
A4800,11379014485145856,11/18/20,20018846,L,1,A4800,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4801,11373242204021840,11/3/20,20014771,L,1,A4801,21.83,22.16,3.27,11.9,6.99,6.99,,,
A4802,11409956913837840,11/21/20,20019832,L,1,A4802,16.25,13.82,2.44,6.63,4.75,4.75,,,
A4803,11173223091917062,11/18/20,20019091,L,1,A4803,13.39,13.39,2.01,6.63,4.75,4.75,,,
A4804,11453740242842645,11/12/20,20002020,Q,1,A4804,10.9,9.76,0.87,2.54,8.3,6.35,,,
A4805,11119558634457842,11/10/20,20001956,Q,1,A4805,10.47,9.73,0.84,2.54,8.98,6.35,,,
A4806,11160923153996239,11/23/20,20020886,L,6,A4806,75.94,63.01,11.39,42.12,9.5,9.5,,,
A4807,11186533934933821,11/29/20,20002997,Q,1,A4807,10.83,14.48,0.87,3.97,8.98,9.64,,,
A4808,11219871046667438,11/29/20,20002965,Q,1,A4808,10.7,13.17,0.86,3.97,8.98,8.34,,,
A4809,11287752554222633,11/10/20,20001939,Q,1,A4809,52.85,40.27,7.93,25.99,8.98,6.35,,,
A4810,11363478688779416,11/17/20,20018531,L,1,A4810,29.05,29.48,4.36,18.13,6.99,6.99,,,
A4811,11400687666705824,11/13/20,20002070,Q,5,A4811,29.9,128.14,4.49,111.75,11.27,11.9,,,
A4812,11328797274324236,11/10/20,20001930,Q,4,A4812,67.76,45.39,10.16,28.88,8.98,6.35,,,
A4813,11292792449173068,11/30/20,20023938,L,1,A4813,14.34,14.52,2.15,6.62,5.75,5.75,,,
A4814,11263764661718625,11/10/20,20001934,Q,1,A4814,16.05,17.27,2.41,8.51,8.98,6.35,,,
A4815,11409450796473830,11/28/20,20023196,L,12,A4815,123.22,121.99,18.48,89.01,14.5,14.5,,,
A4816,11131333974723422,11/30/20,20023926,L,12,A4816,22.9,21.15,3.44,11.96,5.75,5.75,,,
A4817,11269997131272201,11/26/20,20022435,L,6,A4817,13.03,13.68,1.95,5.98,5.75,5.75,,,
A4818,11300315643364225,11/27/20,20022601,L,3,A4818,28.53,28.17,4.28,19.14,4.75,4.75,,,
A4819,11342206676268258,11/21/20,20019809,L,12,A4819,21.9,19,3.29,11.96,3.75,3.75,,,
A4820,11426394354936245,11/15/20,20017933,L,6,A4820,23.21,22.93,3.48,10.7,8.75,8.75,,,
A4821,11342206676268258,11/21/20,20019809,L,12,A4821,20.94,18.85,3.14,11.96,3.75,3.75,,,
A4822,11381672290614658,11/30/20,20024418,L,6,A4822,13.03,13.68,1.95,5.98,5.75,5.75,,,
A4823,11192221681385853,11/24/20,20021225,L,12,A4823,21.57,20.95,3.24,11.96,5.75,5.75,,,
A4824,11173018355680220,11/29/20,20023820,L,12,A4824,26.06,21.61,3.9,11.96,5.75,5.75,,,
A4825,11305023982088252,11/2/20,20014336,L,2,A4825,36.53,36.73,5.48,25.5,5.75,5.75,,,
A4826,11462056269295451,11/20/20,20019521,L,6,A4826,23.21,22.93,3.48,10.7,8.75,8.75,,,
A4827,11129432630336210,11/28/20,20023455,L,6,A4827,13.03,13.68,1.95,5.98,5.75,5.75,,,
A4828,11456237323412224,11/20/20,20019543,L,6,A4828,13.42,13.74,2.01,5.98,5.75,5.75,,,
A4829,11258069773298602,11/27/20,20022470,L,2,A4829,23.38,23.74,3.51,13.24,6.99,6.99,,,
A4830,11188744311196246,11/26/20,20022217,L,2,A4830,28.71,20.01,0,14.26,5.75,5.75,,,
A4831,11394817388178661,11/13/20,20002058,Q,12,A4831,15.12,24.42,2.27,9.12,8.98,13.03,,,
A4832,11310427562053046,11/20/20,20019473,L,12,A4832,48.93,47.44,7.34,30.6,9.5,9.5,,,
A4833,11409928081508241,11/7/20,20015722,L,9,A4833,73.92,45.49,11.1,23.4,10.99,10.99,,,
A4834,11401076741212240,11/20/20,,N,1,A4834,0,2.6,0,2.6,,0,,,
A4835,11455963208453838,11/29/20,20023592,L,3,A4835,26.99,21.35,4.05,7.8,9.5,9.5,,,
A4836,11311958800383466,11/18/20,20018871,L,1,A4836,13.39,13.39,2.01,6.63,4.75,4.75,,,
